K10000_n3000_a0_e07_g2
2.554881478849563
2.419788216399923
2.2885277975847904
2.159899132313159
2.040523947803282
1.9277623991811303
1.8228558759429694
1.720380201407946
1.6286126081433705
1.5452036892764043
1.4668941066984253
1.3925968890516764
1.32614650364433
1.2611470720370843
1.2042126920187641
1.14870320047651
1.0976194964255046
1.054689026758319
1.0154479279137048
0.978864395367178
0.9446311775045316
0.9161434307415256
0.8870282658578641
0.8613582030113185
0.8381034973703447
0.8153747858292046
0.7949587755795106
0.7765503042056913
0.7594588572373155
0.7423400964055743
0.7263658252616677
0.7122064509562084
0.6983231295955823
0.6839626011999206
0.6718055183979611
0.6596028127072846
0.6481027000123499
0.6374409691511328
0.6272943319635034
