K1000_n300_a10_e07_g2
2.652755644
2.40475801
2.147690624
1.86788489
1.605831446
1.358378413
1.145011739
0.968674462
0.846192617
0.768031456
0.718013364
0.679626753
0.656801903
0.646813831
0.648558049
0.64913592
0.655735532
0.66095524
0.66657954
0.67818588
0.691701622
0.701812551
0.71506961
0.731642317
0.754214282
0.774465993
0.806280234
0.819668332
0.834684663
0.853332576
0.867436322
0.879438866
0.897841898
0.921145372
0.925268877
0.938926697
0.959957112
0.978804929
1.006304841
