K100_n30_a2_e07_g1
2.596029955902479
0.8211068962886057
0.9658605466297974
1.1028234589434898
0.8112386328275086
1.247038516213799
1.4146177666807063
1.71103415486405
1.5339975158838812
1.370663371591434
1.224606840336909
1.492035660866552
1.380949736339426
0.778827050495762
0.583381636465182
0.407885735710555
0.3125448775165812
0.29032933010569223
0.3205744975205048
0.2525325889854018
0.26763497116763924
0.2659631486310334
0.22912563212582324
0.21341107857241284
0.20869889872833494
0.22575367997625115
0.19778837223452203
0.19270616366726454
0.18334429801836505
0.1638779242193671
0.1484176965661574
0.1339257489497265
0.12484596425392588
0.12967260490745236
0.12674797991120565
0.11232616755875827
0.12302396166415348
0.11550606385885413
0.11646410118814654
