K100_n30_a0_e09_g1
2.571534039370312
1.2564442279049104
0.5419544324431552
0.4042870541617252
0.3131742400794916
0.25443106524068126
0.19920810144258277
0.20733231471014232
0.20159986396136081
0.17749009578329228
0.17567292970235665
0.13592573915707767
0.12659677674838424
0.10430209327429141
0.08952541423969701
0.07584528485381237
0.08026874979322511
0.0717592496812169
0.06093526807604126
0.056551382868478446
0.052361263341296295
0.04646680552408775
0.04368112430816426
0.04070208364631299
0.03713079852926085
0.033766063929455
0.030541814748595957
0.02825021667959575
0.026234467885570156
0.0243544222937016
0.021957973779164155
0.020650797390200384
0.019408442943982814
0.018396505574378053
0.017411240354442144
0.01625709613215173
0.01525817770581818
0.014588880145957757
0.013693032923425885
