K100_n30_a0_e07_g2
2.690735664825462
1.955738353464067
1.4910814728978767
1.144708053025567
0.7394998826901037
0.6142853392212034
0.5653677207213204
0.5347933812143512
0.4897540076208485
0.4588463862260159
0.4259062689847205
0.409189621316694
0.3880123642690182
0.3689886993987135
0.3485409087149409
0.32426445848436214
0.30178471116113853
0.28205484330662867
0.2612186591970298
0.22741916405409685
0.20531496243788805
0.17087674423557206
0.15296085995112088
0.13696544737901692
0.12274283747294105
0.11270197893190433
0.10283930752997202
0.09606093601794573
0.08577476952377078
0.0827552102877981
0.07677824957276898
0.07379702890266458
0.06933817526492685
0.06495338891638716
0.062577741514724
0.05996525882976777
0.05689476214302384
0.05386297766336773
0.05094451100379992
