K10000_n3000_a10_e07_g2
2.64433055725254
2.5047389492218053
2.3641323601822664
2.2375017311903855
2.1179693211088138
2.001245332711684
1.893205576039746
1.7880587852614511
1.6903303389598896
1.601195163981208
1.5154231588162081
1.440576573306001
1.3655855889744026
1.2982420798923289
1.2337408815739586
1.1767337699911493
1.123904140687938
1.0780697510309465
1.0331593916797248
0.9928782188117644
0.9559062420972896
0.9232774400599388
0.8927302847701437
0.8650756954309253
0.8400746674671664
0.8176717139100024
0.7976468095176393
0.7791120342962635
0.7613417901255766
0.7459603118812731
0.7301154370469846
0.7157817149329799
0.7025147634591096
0.690088586310313
0.6781722026456156
0.6677935500509287
0.6577536966957029
0.6490997174445025
0.6397453226166531
