K100_n30_a2_e07_g2
2.5674368267123526
1.1501735783192035
1.115610591771748
3.227341333141129
11.574268661654225
3.5507586237348994
27.412825793904545
15.166335129989077
58.274331613147346
3.356147559904588
3.931508755136091
6.2649571527486385
8.593360971082065
1.356142382016036
9.12026687445097
4.301745580192821
5.528712298254937
5.290655051965796
3.8646904653360497
3.017981097479437
5.980726435647498
3.6005594347958403
4.628411894850896
1.9900733104618162
5.0960008465108
3.607061853001272
1.1774588713582432
2.497098786126428
1.9799722390347234
1.6209605853553748
1.5606021979499594
1.4808823722846054
1.099590797506662
1.1140487272568786
1.2599551507429796
1.24573569452712
1.142450290073086
1.0653301538668107
0.9082049706591775
