K1000_n300_a7_e07_g2
2.5640359307340495
2.331105870406298
2.092017109032537
1.8540574581355764
1.6199779910552348
1.4078088004024267
1.1991345143530177
1.0358312517422006
0.9015789338817223
0.814212506580269
0.7497695188541882
0.7030176966335511
0.6744954157315317
0.6545075555212045
0.637722195276611
0.6181397619166474
0.6078893786571065
0.5987996340356331
0.5931913061220138
0.5867211733545575
0.5822446919995113
0.5776908849943996
0.5734324269956392
0.575022541771728
0.5698258607742099
0.5658097264010119
0.5603192811373805
0.5493031431696175
0.544865438910921
0.5436920219164263
0.537308756864043
0.5310088881319803
0.5335716921356299
0.530972528897348
0.5266827630703567
0.5158060758398624
0.5147873304557465
0.5131415816359832
0.5124378734610678
