K100_n20_a0_e09_g1
2.5932549678719305
1.5097821920556238
1.3888010093919114
1.0562735691472516
1.105388338702255
0.7357568412857803
0.6855086664076729
0.3852969426004775
0.32322859582659547
0.24015737253314978
0.21362895102342505
0.18339953474186882
0.1643197294229228
0.11841881685378731
0.09497039601889358
0.08030626314630729
0.05633469092018099
0.04191953824503467
0.03423374635695574
0.031816032999050003
0.029432741053087304
0.027910539856133936
0.025262983245716495
0.024364919147509947
0.02345390307524709
0.02236276375642026
0.02116812973316079
0.020465498838394325
0.01971956552302752
0.01890953953888883
0.018447884617295112
0.017784585048548563
0.017048373736073676
0.016339379194979436
0.015775820229747155
0.015439128862211684
0.014967144074807941
0.014442240700755934
0.014205218060930285
0.013852597927255126
0.01342850346780619
0.013087043574944817
0.012858219855280585
0.012429482001115056
0.012118417473086568
0.011846986304999672
0.01165467827174293
0.01144258027055873
0.011323715355282697
0.010859710301619994
0.010642504945155312
0.010434573939045299
0.010192600034856612
0.00993658442742066
0.009738753648570493
0.009605138336229111
0.00949809918817709
0.00922527060416438
0.008933380759732363
0.008781851377388874
0.008607693899193358
0.0084980499475309
0.00831790761328382
0.008154239971395137
0.008015610954507403
